v(),X.1,X,ans,p,tempr,pitch,roll,head,flownoise,speedSP,speedFN,Aw1,Aw2,Aw3,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime,p2,pitch2
1275,101006,101006,NA,126.3610953,NA,31.31417524,2.081448689,62.42522106,NA,NA,6.148508397,NA,NA,NA,101006,20201.2,-4.224662411,24.7001131,37,lunge,120.3702921,128.1099286,6.65092362,2.142057416,4.508866204,7.739636512,mn12_262b,NA,126.3610953,0.27326773
1276,101172,101172,NA,124.8715484,NA,7.432046702,10.48951899,-23.09217921,NA,NA,5.93229781,NA,NA,NA,101172,20234.4,0.454715616,19.96244301,37,lunge,119.4602927,126.5003206,6.643716015,2.296452302,4.347263713,7.040027887,mn12_262b,NA,124.8715484,0.064856843
1277,101340,101340,NA,123.0920225,NA,87.77325628,-8.491081757,42.6370458,NA,NA,6.28393649,NA,NA,NA,101340,20268,-3.091427936,17.84641557,37,lunge,115.2678581,126.0438597,NA,2.000761188,5.460247785,10.77600165,mn12_262b,NA,123.0920225,0.765966159
1278,101495,101495,NA,120.7662984,NA,153.834782,-32.45809141,84.23898117,NA,NA,7.053629731,NA,NA,NA,101495,20299,-4.260073066,21.73061253,37,lunge,106.8632908,123.6449831,NA,2.376670174,5.247646308,16.78169224,mn12_262b,NA,120.7662984,1.342461725
1279,1090,1090,3.295773242,139.2915908,NA,-6.34922564,13.36073552,151.3426777,NA,NA,3.295773242,NA,NA,NA,1090,218,2.201261245,13.43828599,1,lunge,137.665793,142.6576577,3.715501087,2.650051969,1.065449118,4.991864722,mn12_262a,NA,139.2915908,-0.055407446
1280,1363,1363,2.956632991,155.2195305,NA,-35.99360684,-8.632143898,199.5868204,NA,NA,2.956632991,NA,NA,NA,1363,272.6,-0.181504255,21.13224855,1,lunge,154.624968,155.6937666,3.116011321,1,2.143152622,1.068798674,mn12_262a,NA,155.2195305,-0.314103475
1281,1616,1616,3.167285299,154.6144896,NA,63.3930688,2.438770273,13.11403175,NA,NA,3.167285299,NA,NA,NA,1616,323.2,2.392778897,11.94332177,1,lunge,150.5149558,155.1078178,3.218309963,1,2.229420416,4.592862021,mn12_262a,NA,154.6144896,0.553208887
1282,1970,1970,3.401098112,144.6870195,NA,49.3738931,0.620797606,-51.2052846,NA,NA,3.401098112,NA,NA,NA,1970,394,-2.817459548,12.42344727,1,lunge,131.321431,148.6038966,3.401098112,1.080124411,2.320973701,17.2824657,mn12_262a,NA,144.6870195,0.4308685
1283,3471,3471,2.246814129,158.1906791,NA,1.594630395,-20.85724534,168.5296907,NA,NA,2.246814129,NA,NA,NA,3471,694.2,1.805518643,8.896705857,2,lunge,155.7772962,160.3968927,2.687328667,1,1.712220744,4.619596449,mn12_262a,NA,158.1906791,0.013915775
1284,3631,3631,2.846511757,156.5640848,NA,-47.94946698,-26.89152137,177.421011,NA,NA,2.846511757,NA,NA,NA,3631,726.2,-0.461776524,14.7092842,2,lunge,155.1905176,163.1820323,2.975447976,1.100437997,1.875009979,7.991514721,mn12_262a,NA,156.5640848,-0.418438037
1285,3805,3805,2.736465263,159.2275028,NA,-64.40010081,-55.1225823,40.74708617,NA,NA,2.736465263,NA,NA,NA,3805,761,0.180693467,9.49320384,2,lunge,157.6876454,165.3463005,2.942476465,1,1.944647827,7.658655123,mn12_262a,NA,159.2275028,-0.561996899
1286,3997,3997,2.124227092,160.4360816,NA,-77.71266579,-49.02425632,-74.65844527,NA,NA,2.124227092,NA,NA,NA,3997,799.4,-0.472605581,9.552500989,2,lunge,158.6040189,165.0990903,2.715083148,1.074020432,1.641062717,6.495071416,mn12_262a,NA,160.4360816,-0.678170944
1287,4383,4383,2.345914361,161.1111048,NA,-55.37089295,-41.28467417,13.432829,NA,NA,2.345914361,NA,NA,NA,4383,876.6,-0.354696851,8.368294576,2,lunge,159.6145837,165.8171033,2.75243756,1.086901042,1.665536519,6.202519555,mn12_262a,NA,161.1111048,-0.483202196
1288,4562,4562,2.913804198,162.8687168,NA,24.43458369,-24.53466382,-65.29844549,NA,NA,2.913804198,NA,NA,NA,4562,912.4,2.80246879,13.71453831,2,lunge,159.9120955,163.5359683,3.08739337,1.005342353,2.082051017,3.623872757,mn12_262a,NA,162.8687168,0.213231968
1289,4686,4686,3.532455634,157.2578743,NA,144.2335029,-1.418704273,-109.0949472,NA,NA,3.532455634,NA,NA,NA,4686,937.2,2.731744191,11.88349051,2,lunge,139.3183633,158.96214,3.812856596,1.349341997,2.463514599,19.64377675,mn12_262a,NA,157.2578743,1.258674759
1290,4849,4849,2.103715862,102.4485969,NA,124.8916873,14.42910341,143.4040374,NA,NA,2.103715862,NA,NA,NA,4849,969.8,-1.116196792,9.114310306,2,lunge,73.81003446,106.4820391,3.477249144,2.103715862,1.373533282,32.67200466,mn12_262a,NA,102.4485969,1.089885576
1291,6195,6195,2.511371291,151.1152678,NA,56.70072845,-8.009638563,-85.29972901,NA,NA,2.511371291,NA,NA,NA,6195,1239,-2.390948106,12.1470118,3,lunge,141.2500131,153.6939384,3.201213083,1.159565114,2.041647969,12.44392533,mn12_262a,NA,151.1152678,0.4948072
1292,6372,6372,2.693447483,147.1224182,NA,106.823014,-20.78914732,-113.3860408,NA,NA,2.693447483,NA,NA,NA,6372,1274.4,1.459286177,11.51105044,3,lunge,138.7162676,148.6630883,3.417551485,1.15883924,2.258712245,9.946820652,mn12_262a,NA,147.1224182,0.932206655
1293,6537,6537,3.024599648,151.4565365,NA,-2.12567034,-15.41160648,-97.86117146,NA,NA,3.024599648,NA,NA,NA,6537,1307.4,-1.090505615,12.34298261,3,lunge,145.6726103,152.1611148,3.303819139,1,2.394512381,6.48850451,mn12_262a,NA,151.4565365,-0.018549973
1294,6709,6709,2.506851417,147.1767459,NA,32.70393356,-4.392106314,96.27112819,NA,NA,2.506851417,NA,NA,NA,6709,1341.8,-0.37705134,9.951108833,3,lunge,138.4775794,149.9189164,3.154811407,1.019730839,2.135080568,11.44133703,mn12_262a,NA,147.1767459,0.28539566
1295,6853,6853,2.688968629,148.2590945,NA,16.72387073,-18.34201291,109.2345155,NA,NA,2.688968629,NA,NA,NA,6853,1370.6,-1.783970263,11.75953969,3,lunge,142.4388047,149.5918953,3.249589457,1.17333371,2.076255747,7.153090562,mn12_262a,NA,148.2590945,0.145943304
1296,7039,7039,2.284242194,152.5162544,NA,-71.29351845,-13.20273454,151.9917258,NA,NA,2.284242194,NA,NA,NA,7039,1407.8,-1.09524986,9.540908046,3,lunge,151.4328243,160.2131215,3.472068343,1,2.478952975,8.780297168,mn12_262a,NA,152.5162544,-0.622153316
1297,7232,7232,2.370663577,148.0700109,NA,4.022986981,-7.854546606,-98.25975113,NA,NA,2.370663577,NA,NA,NA,7232,1446.4,-0.376620465,11.28746847,3,lunge,139.7447327,150.0238003,3.357165648,1,2.374872889,10.27906759,mn12_262a,NA,148.0700109,0.035107184
1298,7394,7394,2.91941272,145.1587618,NA,98.9636657,-12.54919163,-139.0818804,NA,NA,2.91941272,NA,NA,NA,7394,1478.8,2.932863211,16.46256302,3,lunge,131.9723508,147.3670557,3.461911723,1,2.483833447,15.39470489,mn12_262a,NA,145.1587618,0.863620903
1299,8890,8890,2.298317353,147.992771,NA,4.748448911,-3.618803744,132.9262872,NA,NA,2.298317353,NA,NA,NA,8890,1778,-0.180919069,11.3822791,4,lunge,141.4172755,148.7852467,3.024670569,1.047248245,1.977422323,7.367971239,mn12_262a,NA,147.992771,0.041438034
1300,9033,9033,2.981758568,149.3703371,NA,35.41620041,-11.34399913,160.9704423,NA,NA,2.981758568,NA,NA,NA,9033,1806.6,-0.192814217,11.9350407,4,lunge,141.3345801,150.8687777,3.465983227,1.149029286,2.316953941,9.534197624,mn12_262a,NA,149.3703371,0.309064653
1301,9219,9219,2.35419581,147.3347362,NA,44.48047716,-8.575444752,27.23209331,NA,NA,2.35419581,NA,NA,NA,9219,1843.8,-2.283495477,13.05730642,4,lunge,138.467999,149.7466727,3.395889072,1.188954278,2.206934795,11.27867368,mn12_262a,NA,147.3347362,0.38816539
1302,9394,9394,2.848687306,144.2588715,NA,69.61087229,-5.932775532,-99.94810467,NA,NA,2.848687306,NA,NA,NA,9394,1878.8,2.884257833,11.72847849,4,lunge,135.8931713,146.2143138,3.148748349,1.202284491,1.946463858,10.32114249,mn12_262a,NA,144.2588715,0.607469458
1303,9543,9543,2.987333616,142.7265437,NA,43.28327277,-3.404542311,114.0796761,NA,NA,2.987333616,NA,NA,NA,9543,1908.6,-1.417378128,15.05567224,4,lunge,133.1504681,145.1791031,3.123802537,1.120789917,2.003012621,12.02863497,mn12_262a,NA,142.7265437,0.37771781
1304,9725,9725,2.839863472,151.3120657,NA,-50.68693284,-4.793775405,176.905113,NA,NA,2.839863472,NA,NA,NA,9725,1945,-0.581421524,16.69185219,4,lunge,145.4765069,151.7636021,2.975078791,1.143425067,1.831653724,6.287095144,mn12_262a,NA,151.3120657,-0.442326933
1305,9911,9911,2.938576582,148.9382559,NA,84.96039876,-13.86845025,25.36096406,NA,NA,2.938576582,NA,NA,NA,9911,1982.2,2.319225686,13.98096402,4,lunge,140.6226151,150.7670243,3.233119889,1.087851996,2.145267893,10.14440923,mn12_262a,NA,148.9382559,0.741419346
1306,10083,10083,3.433192405,146.283611,NA,52.56809491,-4.086488869,-79.32788507,NA,NA,3.433192405,NA,NA,NA,10083,2016.6,-0.962471251,12.74718588,4,lunge,137.4544699,149.1131874,3.433192405,1.179478458,2.253713947,11.65871758,mn12_262a,NA,146.283611,0.458743169
1307,10248,10248,2.887768961,144.0470162,NA,49.95405304,-8.557368174,102.2634441,NA,NA,2.887768961,NA,NA,NA,10248,2049.6,-1.307532289,16.40799143,4,lunge,135.7653203,146.4082769,3.651937233,1.044492881,2.607444352,10.64295655,mn12_262a,NA,144.0470162,0.43593135
1308,10403,10403,2.649192272,144.8858636,NA,107.5376698,-1.185044967,-16.99495917,NA,NA,2.649192272,NA,NA,NA,10403,2080.6,2.646252843,18.07436177,4,lunge,130.2703031,145.717606,3.361139325,1.04107786,2.320061465,15.44730281,mn12_262a,NA,144.8858636,0.938443204
1309,11662,11662,3.401838008,145.0815788,NA,8.510062764,6.570637469,-72.45930202,NA,NA,3.401838008,NA,NA,NA,11662,2332.4,-0.957454049,10.80925045,5,lunge,136.6742596,147.2907981,3.514298638,1.264069305,2.250229333,10.61653855,mn12_262a,NA,145.0815788,0.074264307
1310,11796,11796,2.393415115,145.0408299,NA,-15.24329106,-1.752815349,-42.68402258,NA,NA,2.393415115,NA,NA,NA,11796,2359.2,0.475502822,9.979890197,5,lunge,136.6758823,145.7061629,2.992171224,1.116264699,1.875906524,9.030280598,mn12_262a,NA,145.0408299,-0.133022809
1311,12003,12003,2.157803025,157.1556187,NA,-60.26011155,-9.136594433,149.2954062,NA,NA,2.157803025,NA,NA,NA,12003,2400.6,-0.656087107,13.58159163,5,lunge,155.7826335,158.238111,3.022978388,1,2.125486734,2.455477515,mn12_262a,NA,157.1556187,-0.525868677
1312,12195,12195,2.774102646,155.2038859,NA,28.66237445,-3.92489933,-91.83855394,NA,NA,2.774102646,NA,NA,NA,12195,2439,0.146638388,13.60448423,5,lunge,145.9656824,157.159037,3.15846568,1.127202505,2.031263176,11.19335459,mn12_262a,NA,155.2038859,0.250126403
1313,12390,12390,1.809419488,158.7040882,NA,-58.29680046,-1.051850222,155.0066645,NA,NA,1.809419488,NA,NA,NA,12390,2478,-0.517732934,11.07149674,5,lunge,156.0090107,159.4141351,2.668167594,1,1.746641127,3.405124395,mn12_262a,NA,158.7040882,-0.508735556
1314,12582,12582,2.699803165,158.8792143,NA,65.55877043,-1.055300689,-35.92787095,NA,NA,2.699803165,NA,NA,NA,12582,2516.4,2.455718578,9.708961926,5,lunge,155.3438759,158.8792143,2.944257534,1,1.952966424,3.535338408,mn12_262a,NA,158.8792143,0.572108199
1315,12782,12782,2.688003082,158.2618729,NA,-54.6351398,-5.313605186,145.2923304,NA,NA,2.688003082,NA,NA,NA,12782,2556.4,-0.533240391,11.91537352,5,lunge,156.0173659,158.7656435,2.845411455,1,1.987533278,2.748277532,mn12_262a,NA,158.2618729,-0.476781538
1316,12974,12974,2.70352492,157.145078,NA,-12.95382398,-4.588264284,-39.48760109,NA,NA,2.70352492,NA,NA,NA,12974,2594.8,-1.494468129,13.20709168,5,lunge,151.9487929,157.8565452,2.849412098,1,1.891490366,5.907752256,mn12_262a,NA,157.145078,-0.11304344
1317,13177,13177,2.88878194,154.0794025,NA,49.28868373,-4.14344383,170.7673044,NA,NA,2.88878194,NA,NA,NA,13177,2635.4,-1.950951373,11.82892116,5,lunge,144.8340295,156.6614458,2.923315649,1.094680642,1.828635007,11.82741629,mn12_262a,NA,154.0794025,0.430124908
1318,13333,13333,3.627924187,148.7539616,NA,102.124519,-20.38353065,25.01307883,NA,NA,3.627924187,NA,NA,NA,13333,2666.6,3.303798403,28.32249139,5,lunge,134.0204323,150.0474081,3.627924187,1.031728368,2.59619582,16.02697575,mn12_262a,NA,148.7539616,0.891204552
1319,14783,14783,2.217706011,158.0628883,NA,-19.38233047,1.933296054,131.2947326,NA,NA,2.217706011,NA,NA,NA,14783,2956.6,0.823696852,10.94814637,6,lunge,152.9436419,158.3966234,3.455734857,1.037986279,2.417748578,5.452981507,mn12_262a,NA,158.0628883,-0.169142742
1320,14982,14982,2.161586039,156.1903645,NA,71.014888,-13.08209538,92.7018439,NA,NA,2.161586039,NA,NA,NA,14982,2996.4,2.004166081,9.645759839,6,lunge,150.3646823,156.5239535,2.971861489,1.031646461,1.940215027,6.159271204,mn12_262a,NA,156.1903645,0.619721807
1321,15355,15355,2.312127721,158.3601298,NA,-35.14160267,1.444700714,-36.48982633,NA,NA,2.312127721,NA,NA,NA,15355,3071,-0.498255572,9.516743427,6,lunge,155.1160797,158.7807222,2.598441739,1.038580196,1.559861543,3.66464253,mn12_262a,NA,158.3601298,-0.306668335
1322,15502,15502,2.705504735,148.0841708,NA,99.33647264,-9.795903146,-2.383248748,NA,NA,2.705504735,NA,NA,NA,15502,3100.4,2.551509902,13.42925738,6,lunge,139.3892982,150.1250384,2.905466539,1.109422464,1.796044074,10.73574024,mn12_262a,NA,148.0841708,0.866874257
1323,15716,15716,2.732366116,155.2520949,NA,-50.00326915,4.937566417,188.4072064,NA,NA,2.732366116,NA,NA,NA,15716,3143.2,-0.724404651,15.82907666,6,lunge,152.1731206,155.9169495,3.270878069,1.07370946,2.197168608,3.743828823,mn12_262a,NA,155.2520949,-0.436360842
1324,15880,15880,2.389888198,156.1301872,NA,-45.85919904,-14.67689342,-121.4335847,NA,NA,2.389888198,NA,NA,NA,15880,3176,-0.852388734,10.80832346,6,lunge,155.009556,157.0440747,3.327713171,1,2.369442786,2.03451862,mn12_262a,NA,156.1301872,-0.400197008
1325,16041,16041,2.216857586,152.3920945,NA,-0.959188138,-5.929234116,198.0916174,NA,NA,2.216857586,NA,NA,NA,16041,3208.2,0.4926697,9.619378011,6,lunge,147.6484761,153.6454098,3.201597915,1.01524103,2.186356885,5.99693366,mn12_262a,NA,152.3920945,-0.008370496
1326,16212,16212,2.329550327,158.3129532,NA,-56.76693624,-2.995483527,181.4694315,NA,NA,2.329550327,NA,NA,NA,16212,3242.4,-0.397669694,8.376966557,6,lunge,156.7290451,161.10505,2.83902855,1,1.895533149,4.376004964,mn12_262a,NA,158.3129532,-0.495384972
1327,16411,16411,2.486019427,161.565714,NA,29.58845815,-4.821483382,23.35526522,NA,NA,2.486019427,NA,NA,NA,16411,3282.2,1.79378599,11.41435623,6,lunge,159.5302054,161.565714,3.004513129,1,2.075808495,2.03550852,mn12_262a,NA,161.565714,0.258208008
1328,16610,16610,2.526185684,161.3188673,NA,45.73483723,-3.989561641,-105.749259,NA,NA,2.526185684,NA,NA,NA,16610,3322,1.627322925,8.242540371,6,lunge,158.7927562,161.4088648,2.749016259,1,1.841258461,2.61610856,mn12_262a,NA,161.3188673,0.399111746
1329,16816,16816,1.690992185,159.5437511,NA,82.10154858,-10.59717858,75.65454865,NA,NA,1.690992185,NA,NA,NA,16816,3363.2,1.305670767,9.258390886,6,lunge,150.9305777,160.0463324,2.714667441,1.063857375,1.650810065,9.115754744,mn12_262a,NA,159.5437511,0.716471172
1330,16987,16987,2.821154751,108.1935817,NA,173.9539945,136.3228648,40.79989726,NA,NA,2.821154751,NA,NA,NA,16987,3397.4,1.255304273,7.966696656,6,lunge,78.80292307,112.2621839,3.354412248,1.945900112,1.408512136,33.45926081,mn12_262a,NA,108.1935817,1.518034976
1331,18356,18356,4.145486002,124.2221417,NA,-167.3458621,120.4376255,198.8745962,NA,NA,4.145486002,NA,NA,NA,18356,3671.2,0.763504944,8.155680847,7,lunge,118.0620835,151.3191263,4.151846997,1.472765456,2.679081541,33.25704274,mn12_262a,NA,124.2221417,-1.460368142
1332,18580,18580,3.139704377,158.686546,NA,34.01464544,-6.800921027,169.9088521,NA,NA,3.139704377,NA,NA,NA,18580,3716,0.917761764,7.843447767,7,lunge,155.3984721,158.8114961,3.270431837,1.067239332,2.203192505,3.413024072,mn12_262a,NA,158.686546,0.296833778
1333,18759,18759,2.792258755,153.8593543,NA,54.83784158,-9.870436269,-52.99832087,NA,NA,2.792258755,NA,NA,NA,18759,3751.8,-0.275829697,13.29251594,7,lunge,144.8701318,155.523609,3.372498239,1.031952998,2.340545241,10.65347719,mn12_262a,NA,153.8593543,0.478550445
1334,18940,18940,2.18325267,158.024995,NA,-38.53397889,-5.075943582,193.5658101,NA,NA,2.18325267,NA,NA,NA,18940,3788,0.37040984,5.746580319,7,lunge,157.0672679,159.062926,2.891066631,1.074126289,1.816940341,1.9956581,mn12_262a,NA,158.024995,-0.336272403
1335,19155,19155,2.164164274,159.2767634,NA,-11.83308892,-11.99702421,34.29237812,NA,NA,2.164164274,NA,NA,NA,19155,3831,-1.241085101,13.87058096,7,lunge,157.5709207,159.9434431,3.030194454,1.030133661,2.000060793,2.37252238,mn12_262a,NA,159.2767634,-0.103263181
1336,19559,19559,2.900230352,154.7970192,NA,115.1931789,-14.24617064,69.07548218,NA,NA,2.900230352,NA,NA,NA,19559,3911.8,2.790563538,14.23160864,7,lunge,146.8875401,156.1256205,3.303342473,1.005096285,2.298246188,9.238080453,mn12_262a,NA,154.7970192,1.005250124
1337,19718,19718,2.462359093,148.3533924,NA,114.4980527,-7.850487539,-65.91699932,NA,NA,2.462359093,NA,NA,NA,19718,3943.6,2.69967627,11.9231559,7,lunge,135.4480437,151.1384247,3.525359936,1.050144139,2.475215797,15.69038097,mn12_262a,NA,148.3533924,0.999184004
1338,19870,19870,2.116455768,103.9077796,NA,145.8437894,17.24732425,-115.2179519,NA,NA,2.116455768,NA,NA,NA,19870,3974,-1.028805098,8.353471384,7,lunge,76.18592959,108.0275854,3.173818393,1.809898185,1.363920208,31.84165579,mn12_262a,NA,103.9077796,1.272727159
1339,21431,21431,2.314292386,157.5214119,NA,-52.09079376,-1.963915139,-15.44482968,NA,NA,2.314292386,NA,NA,NA,21431,4286.2,-1.036733343,9.099743603,8,lunge,156.0234995,163.3919118,2.796634856,1.166656054,1.629978802,7.368412322,mn12_262a,NA,157.5214119,-0.454577931
1340,21588,21588,2.42989323,150.6152833,NA,94.32211486,-4.539217356,-114.4902785,NA,NA,2.42989323,NA,NA,NA,21588,4317.6,2.393433135,11.5692712,8,lunge,141.8737234,152.6955885,3.06241107,1.161234962,1.901176108,10.82186515,mn12_262a,NA,150.6152833,0.823115731
1341,21764,21764,2.620685745,154.4490869,NA,-52.55668426,9.277270031,198.9729044,NA,NA,2.620685745,NA,NA,NA,21764,4352.8,-0.396751675,10.8034787,8,lunge,153.2812294,160.9417773,3.075743924,1.054908181,2.020835743,7.660547934,mn12_262a,NA,154.4490869,-0.458643592
1342,21917,21917,2.52981921,153.3703349,NA,9.863463295,0.957991058,147.3215843,NA,NA,2.52981921,NA,NA,NA,21917,4383.4,-0.791557894,12.13686,8,lunge,144.631906,155.0316335,3.238078148,1.063243713,2.174834435,10.39972742,mn12_262a,NA,153.3703349,0.086074955
1343,22079,22079,2.630530456,156.4152087,NA,-63.03821776,-13.80829442,95.10547064,NA,NA,2.630530456,NA,NA,NA,22079,4415.8,-0.974880071,13.95153927,8,lunge,155.4187299,158.1660057,3.011140396,1,2.025292465,2.747275851,mn12_262a,NA,156.4152087,-0.550112227
1344,22246,22246,2.634367789,156.7151296,NA,74.82418583,-27.53260091,99.17074437,NA,NA,2.634367789,NA,NA,NA,22246,4449.2,0.561140413,10.79752549,8,lunge,149.2221326,157.7124936,2.867767804,1,1.92095781,8.490361026,mn12_262a,NA,156.7151296,0.652964201
1345,22449,22449,2.557281618,157.0516217,NA,125.4058755,-0.375774717,-44.64686218,NA,NA,2.557281618,NA,NA,NA,22449,4489.8,1.843908562,13.45421056,8,lunge,144.2387189,158.1338255,3.310643801,1.017988777,2.292655024,13.89510658,mn12_262a,NA,157.0516217,1.094372714
1346,22606,22606,2.95265643,153.8584496,NA,36.64209011,-5.806997687,108.2476149,NA,NA,2.95265643,NA,NA,NA,22606,4521.2,2.086235529,15.93137704,8,lunge,149.5735108,154.3595692,3.219694403,1.162231926,2.057462477,4.786058435,mn12_262a,NA,153.8584496,0.319762559
1347,22789,22789,2.920685501,151.9948118,NA,67.25339396,-4.144873882,33.04180552,NA,NA,2.920685501,NA,NA,NA,22789,4557.8,-2.954398091,17.37097907,8,lunge,139.1403733,155.0714032,3.286983251,1.110878578,2.176104673,15.93102994,mn12_262a,NA,151.9948118,0.586896579
1348,24353,24353,2.344931242,154.8196768,NA,42.51727508,-2.284607333,147.3476485,NA,NA,2.344931242,NA,NA,NA,24353,4870.6,-1.004507842,15.4846368,9,lunge,145.7471758,157.1516739,3.327017152,1.1457909,2.181226252,11.40449816,mn12_262a,NA,154.8196768,0.37103322
1349,24498,24498,3.038089796,150.367006,NA,0.476445256,-7.141072872,151.2257551,NA,NA,3.038089796,NA,NA,NA,24498,4899.6,-1.953701828,20.89169276,9,lunge,144.3753569,151.3686062,3.048920968,1.167224913,1.881696055,6.993249255,mn12_262a,NA,150.367006,0.004157769
1350,24679,24679,2.565967011,151.6609684,NA,27.85206262,2.621153542,146.5536936,NA,NA,2.565967011,NA,NA,NA,24679,4935.8,-1.170125827,18.54348356,9,lunge,143.6760189,154.0325861,2.960587208,1.126683188,1.83390402,10.35656717,mn12_262a,NA,151.6609684,0.243055098
1351,24846,24846,2.574596238,149.7946601,NA,42.05528024,3.217378083,76.21176133,NA,NA,2.574596238,NA,NA,NA,24846,4969.2,-1.102912887,14.82306747,9,lunge,141.6814812,151.9595735,3.012542979,1.06516738,1.9473756,10.27809227,mn12_262a,NA,149.7946601,0.367001554
1352,25044,25044,2.691790151,148.1378948,NA,28.37335862,2.211204333,15.615272,NA,NA,2.691790151,NA,NA,NA,25044,5008.8,-0.087310066,8.079210411,9,lunge,140.3120776,150.5043035,2.912274143,1.025476301,1.886797842,10.19222587,mn12_262a,NA,148.1378948,0.247604264
1353,25178,25178,3.135366227,146.2749037,NA,79.97808081,-27.5415775,57.13209874,NA,NA,3.135366227,NA,NA,NA,25178,5035.6,-0.029108918,11.53490645,9,lunge,135.3297687,147.9319675,3.135366227,1.042819002,2.092547225,12.60219883,mn12_262a,NA,146.2749037,0.69794042
1354,26423,26423,2.646001712,145.6634917,NA,-15.80863657,-0.398388635,-60.43689995,NA,NA,2.646001712,NA,NA,NA,26423,5284.6,-0.70636593,12.51555853,10,lunge,138.0910838,146.1221645,3.015865447,1.208966398,1.806899049,8.031080732,mn12_262a,NA,145.6634917,-0.137956379
1355,26597,26597,2.540295654,152.3636485,NA,-48.1762428,3.453371773,184.0767314,NA,NA,2.540295654,NA,NA,NA,26597,5319.4,-1.750354557,8.217995088,10,lunge,149.0778952,153.6989067,3.047807479,1.091297835,1.956509644,4.62101155,mn12_262a,NA,152.3636485,-0.420417029
