"","X.2","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","LAT","LON","LAT_prev","LON_prev","DateTime","pnorm","Am1","Am2","Am3","X.1","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","A.1","A.2","A.3","Depth","I","MtO.1","MtO.2","MtO.3","Mtoff.1","Mtoff.2","Mtoff.3","camondec","camoffdec","Temp","At.mag","Mt.mag","Times","camonNTdec","camoffNTdec","Mt1.1","Mt1.2","Mt1.3","Mtoff1.1","Mtoff1.2","Mtoff1.3","Mt2.1","Mt2.2","Mt2.3","MtTemp.1","MtTemp.2","MtTemp.3","Mt.mag1","Mtbench.1","Mtbench.2","Mtbench.3","smoothp","njerk","roll2","n2","head2","Mh.1","Mh.2","Mh.3","DB","Tcamondec","speedJJ","speedFNexp","speedFNtot","dd","Mpitch","MDB","Istot","rollrate","TspeedFN","TspeedJJ","DR","goodJ","goodFN","lb","minSP","TEST2.1","TEST2.2","TEST2.3","TEST","Imax","I2big","I2small","M.1","M.2","M.3","G.1","G.2","G.3","speedSPT","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"436",436,101430,NA,61.29872,NA,90.90425,-15.75865,-116.9961,NA,NA,3.959327,NA,NA,NA,87638,17527.6,5.396713,36.66006,139,"lunge",33.01715,62.00655,4.322472,1.818297,2.504175,28.9894,"mn14_110a",57.81437,-134.054974,57.81663,-134.031896,2014-04-20 15:05:00,NA,NA,NA,NA,NA,735709.6,-17.16348,NA,NA,0,4.900326,1,1,1.104852,0.2953635,-1.046675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.90876113471498,0.065675933,292.628340414495,1.46666666666667,-52.859309,8.36e-05,89,5.76,20.7,NA,-41.0289397,60.324592,0.255835536001081
"437",437,102452,NA,56.79397,NA,75.93296,-0.9592482,132.3806,NA,NA,3.783216,NA,NA,NA,88660,17732,5.855942,25.7292,142,"lunge",29.58045,56.79397,4.366517,1,3.9331588,27.21352,"mn14_110a",57.811452,-134.053879,57.813967,-134.032635,2014-04-20 15:08:00,NA,NA,NA,NA,NA,735709.6,-19.30206,NA,NA,0,4.903904,1,1,0.982561,0.02107956,-1.258962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.22449016815671,0.065675933,57.3470504470143,1.51666666666667,-52.859309,8.36e-05,89,5.76,20.7,NA,-41.0289397,60.324592,0.31012654647716
"438",438,104010,NA,63.17872,NA,78.43257,-6.104368,6.009546,NA,NA,3.962732,NA,NA,NA,90218,18043.6,6.383769,26.05979,144,"lunge",43.31703,63.7098,4.019451,1.272945,2.746506,20.39277,"mn14_110a",57.811246,-134.046812,57.815103,-134.028823,2014-04-20 15:13:00,NA,NA,NA,NA,NA,735709.6,-18.47414,NA,NA,0,4.779345,1,1,1.043821,0.1360202,-1.271856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.81125766865963,0.066107917,233.377300597888,1.51666666666667,-52.878606,1.94e-05,89,5.76,20.7,NA,-41.08011283,64.021249,0.262380580621223
"439",439,105244,NA,61.4211,NA,40.52152,-15.09175,14.61019,NA,NA,3.599125,NA,NA,NA,91452,18290.4,1.195005,20.52276,148,"lunge",36.34241,61.50612,4.446052,1.036878,3.409174,25.16371,"mn14_110a",57.808076,-134.048629,57.811548,-134.029544,2014-04-20 15:17:00,NA,NA,NA,NA,NA,735709.6,-18.46462,NA,NA,0,5.000611,1,1,0.3884914,0.2740198,-1.016145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.47710857565149,0.065702025,133.132572695447,1.51666666666667,-52.86588,7.63e-05,89,5.76,20.7,NA,-41.03762103,60.938453,0.287595275857221
"440",440,106559,NA,62.94604,NA,92.05758,-0.6636873,-26.2162,NA,NA,3.515509,NA,NA,NA,92767,18553.4,1.184921,19.3982,148,"lunge",42.81318,63.22459,3.700547,1,2.8091156,20.41141,"mn14_110a",57.803255,-134.048721,57.806994,-134.029189,2014-04-20 15:22:00,NA,NA,NA,NA,NA,735709.6,-25.90441,NA,NA,0,4.664711,1,1,0.8066475,0.009013955,-0.7781353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.27381778334856,0.123309043,112.145335004569,1.45,-50.157888,0.000170456,89,5.76,20.7,NA,-41.05880107,62.458681,0.305453774821019
"441",441,107798,NA,60.8353,NA,51.72251,-7.827906,149.8299,NA,NA,3.91964,NA,NA,NA,94006,18801.2,1.299314,22.16405,152,"lunge",32.53472,65.71779,4.458185,1.488048,2.970137,33.18307,"mn14_110a",57.798998,-134.049942,57.802858,-134.02976,2014-04-20 15:26:00,NA,NA,NA,NA,NA,735709.6,-15.55444,NA,NA,0,4.951131,1,1,0.493986,0.1387964,-1.009581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.06051172530468,0.312371665,88.1535175914045,1.38333333333333,-46.107967,0.000240663,89,5.76,20.7,NA,-41.04192676,61.244898,0.326742744271123
"442",442,109115,NA,66.91544,NA,124.9557,-7.981052,33.98846,NA,NA,3.703696,NA,NA,NA,95323,19064.6,2.015535,16.81279,156,"lunge",42.99884,68.09279,3.934956,1.132721,2.802235,25.09395,"mn14_110a",57.799607,-134.049613,57.803022,-134.026774,2014-04-20 15:30:00,NA,NA,NA,NA,NA,735709.6,-21.64159,NA,NA,0,4.943201,1,1,1.0691,0.07734589,-0.5516683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.09218559561207,0.312371665,57.6556786836221,1.45,-46.107967,0.000240663,89,5.76,20.7,NA,-41.04192676,61.244898,0.323395853540951
"443",443,109804,NA,65.11643,NA,-33.22157,8.994905,63.89796,NA,NA,2.84164,NA,NA,NA,96012,19202.4,-2.045458,15.79765,156,"lunge",50.92891,65.51126,3.873544,1,3.3809487,14.58235,"mn14_110a",57.799402,-134.051334,57.803412,-134.02393,2014-04-20 15:32:00,NA,NA,NA,NA,NA,735709.6,-35.20223,NA,NA,0,4.713361,1,1,-0.2262426,-0.1185724,-0.7490678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.48791269060385,0.312371665,156.373807181156,1.48333333333333,-46.107967,0.000240663,89,5.76,20.7,NA,-41.04192676,61.244898,0.286704424309105
"444",444,111063,NA,2.151942,NA,4.894816,0.3283964,150.8487,NA,NA,0.09123834,NA,NA,NA,97271,19454.2,0.2747014,4.440371,161,"lunge",1.424108,15.11794,3.007597,1,3.06324976,13.693832,"mn14_110a",57.794629,-134.046504,57.798556,-134.02119,2014-04-20 15:37:00,NA,NA,NA,NA,NA,735709.7,-45.93265,NA,NA,0,5.329927,1,1,0.04389851,-0.005886743,-1.027057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.99156850912846,0.076826199,337.470552738538,1.43333333333333,-51.975772,3.18e-05,89,5.76,20.7,NA,-40.82917862,47.577735,0.250528081307652
"445",445,111639,NA,68.34935,NA,72.45967,-3.822124,85.09409,NA,NA,3.758405,NA,NA,NA,97847,19569.4,3.261878,25.16971,162,"lunge",46.99326,68.60115,4.364944,1.252973,3.111971,21.60789,"mn14_110a",57.792184,-134.043712,57.795967,-134.019399,2014-04-20 15:39:00,NA,NA,NA,NA,NA,735709.7,-22.7868,NA,NA,0,4.950614,1,1,0.7876121,0.07165599,-1.07257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.4686004240499,0.1977632,280.58012721497,1.26666666666667,-48.085441,0.000237164,89,5.76,20.7,NA,-41.03432406,60.704694,0.28830072010209
"446",446,113165,NA,71.21899,NA,-42.92979,-52.70767,-69.36613,NA,NA,2.449632,NA,NA,NA,99373,19874.6,0.1645013,7.677769,165,"lunge",71.1815,72.77289,3.442576,2.023772,1.418804,1.59139,"mn14_110a",57.786367,-134.045768,57.790414,-134.022751,2014-04-20 15:44:00,NA,NA,NA,NA,NA,735709.7,-41.73671,NA,NA,0,4.806313,1,1,-0.3720694,0.7527959,-0.5733175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",5.21014916944217,0.1977632,753.044750832652,1.35,-48.085441,0.000237164,89,5.76,20.7,NA,-41.03432406,60.704694,0.191933084347193
"447",447,113455,NA,62.01236,NA,-2.93745,-16.11323,-73.73305,NA,NA,3.252013,NA,NA,NA,99663,19932.6,1.133663,16.48584,165,"lunge",34.98056,65.12012,3.773691,2.222188,1.551503,30.13956,"mn14_110a",57.786605,-134.047787,57.790697,-134.024739,2014-04-20 15:45:00,NA,NA,NA,NA,NA,735709.7,-29.05636,NA,NA,0,4.710603,1,1,-0.02859429,0.3095184,-1.071423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",5.41000910414027,0.1977632,803.00273124208,1.36666666666667,-48.085441,0.000237164,89,5.76,20.7,NA,-41.03432406,60.704694,0.184842572489333
"448",448,115195,NA,68.48297,NA,-58.99258,7.749327,136.2502,NA,NA,3.157726,NA,NA,NA,101403,20280.6,-1.073541,15.00195,170,"lunge",50.95089,69.49806,3.668385,1,2.9978999,18.54717,"mn14_110a",57.790196,-134.043397,57.79242,-134.020914,2014-04-20 15:50:00,NA,NA,NA,NA,NA,735709.7,-31.17456,NA,NA,0,4.719133,1,1,-0.4384675,-0.1045147,-0.768027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",4.0190061716146,0.1977632,335.701851484379,1.45,-48.085441,0.000237164,89,5.76,20.7,NA,-41.03432406,60.704694,0.248817731871822
"449",449,117622,NA,64.9857,NA,135.0499,59.04225,92.72996,NA,NA,3.618598,NA,NA,NA,103830,20766,2.929224,20.43451,175,"lunge",41.53025,65.99803,3.754869,1,2.8970226,24.46778,"mn14_110a",57.792753,-134.032245,57.796067,-134.014513,2014-04-20 15:58:00,NA,NA,NA,NA,NA,735709.7,-17.16978,NA,NA,0,4.566777,1,1,1.200057,-0.4257442,-0.2553858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",4.16423303588485,0.289546875,409.269910765454,1.4,-46.351214,0.000253913,89,5.76,20.7,NA,-40.95494427,55.303325,0.240140259054333
"450",450,119259,NA,55.96889,NA,-55.13113,-40.63062,-152.5292,NA,NA,2.61012,NA,NA,NA,105467,21093.4,-0.972516,11.51878,180,"lunge",44.77451,57.2509,3.887071,2.292994,1.594077,12.47639,"mn14_110a",57.787862,-134.033244,57.791371,-134.018443,2014-04-20 16:04:00,NA,NA,NA,NA,NA,735709.7,-37.33237,NA,NA,0,4.94936,1,1,-0.4168716,0.5200129,-0.6060537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",4.20615232158498,0.289546875,361.845696475495,1.5,-46.351214,0.000253913,89,5.76,20.7,NA,-40.95494427,55.303325,0.237746977176322
"451",451,122800,NA,70.20099,NA,-26.70461,-7.266568,-111.2592,NA,NA,3.432124,NA,NA,NA,109008,21801.6,0.1621373,23.38898,185,"lunge",42.65647,70.98036,4.346553,1.397908,2.948645,28.32389,"mn14_110a",57.775191,-134.027194,57.779983,-134.021008,2014-04-20 16:16:00,NA,NA,NA,NA,NA,735709.7,-25.13419,NA,NA,0,4.642407,1,1,-0.2347562,0.1251014,-0.9811113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20042014",3.15400070653828,0.462662611,896.200211961483,0.0833333333333333,-44.43711,0.000239689,89,5.76,20.7,NA,-41.0770491,63.794561,0.31705763347706
